degree,order,value,amplitude,power,real,imag,harmonic
61,57,(4.192016373530885e-08+2.49846689740186e-08j),4.8800961172259614e-08,2.3815338113363903e-15,4.192016373530885e-08,2.49846689740186e-08,l=61 m=57
61,58,(1.578982535970671e-09+2.5250412731139395e-09j),2.9780898710128335e-09,8.869019279829236e-18,1.578982535970671e-09,2.5250412731139395e-09,l=61 m=58
61,59,(-9.292013491325333e-09+1.3255485212327374e-07j),1.328801352202275e-07,1.7657130336145947e-14,-9.292013491325333e-09,1.3255485212327374e-07,l=61 m=59
61,60,(2.9906750800077687e-09+2.785896492344661e-08j),2.8019030390789897e-08,7.850660640400078e-16,2.9906750800077687e-09,2.785896492344661e-08,l=61 m=60
61,61,(4.800610553855924e-10+3.4220136860870114e-07j),3.422017053380726e-07,1.1710200713628505e-13,4.800610553855924e-10,3.4220136860870114e-07,l=61 m=61
62,-62,(-6.314529742114965e-07-2.9015920051542824e-07j),6.94928212324336e-07,4.829252202842974e-13,-6.314529742114965e-07,-2.9015920051542824e-07,l=62 m=-62
62,-61,(3.954079079174785e-09-2.906240314443365e-09j),4.907236913953063e-09,2.408097412966358e-17,3.954079079174785e-09,-2.906240314443365e-09,l=62 m=-61
62,-60,(-4.4221930502132444e-07-1.0593652796601749e-07j),4.547311971825091e-07,2.0678046169103795e-13,-4.4221930502132444e-07,-1.0593652796601749e-07,l=62 m=-60
62,-59,(4.830464815400403e-09+2.0600018339802353e-08j),2.1158784131726817e-08,4.476941459330145e-16,4.830464815400403e-09,2.0600018339802353e-08,l=62 m=-59
62,-58,(-4.449754931376057e-07-6.692729450483121e-09j),4.450258218581847e-07,1.9804798212055276e-13,-4.449754931376057e-07,-6.692729450483121e-09,l=62 m=-58
62,-57,(6.334593460083815e-09-4.60816904132204e-08j),4.6515043433758346e-08,2.1636492656444253e-15,6.334593460083815e-09,-4.60816904132204e-08,l=62 m=-57
62,-56,(-1.4509315950638537e-07+2.2241572577637742e-08j),1.4678798481575975e-07,2.1546712486271715e-14,-1.4509315950638537e-07,2.2241572577637742e-08,l=62 m=-56
62,-55,(5.207944864438044e-10+3.94169543799422e-08j),3.942039471501465e-08,1.553967519487555e-15,5.207944864438044e-10,3.94169543799422e-08,l=62 m=-55
62,-54,(-2.0749610874904086e-07+5.4570533371083373e-08j),2.1455204090942205e-07,4.603257825839831e-14,-2.0749610874904086e-07,5.4570533371083373e-08,l=62 m=-54
62,-53,(-1.2429653001480331e-09+4.5072545115173386e-08j),4.5089680481200045e-08,2.0330792858967124e-15,-1.2429653001480331e-09,4.5072545115173386e-08,l=62 m=-53
62,-52,(-1.3866084953322715e-07+2.2054509489779186e-08j),1.4040381968490393e-07,1.9713232582111014e-14,-1.3866084953322715e-07,2.2054509489779186e-08,l=62 m=-52
62,-51,(3.959189756299677e-09-2.1772065265835737e-08j),2.2129121299007767e-08,4.896980094661992e-16,3.959189756299677e-09,-2.1772065265835737e-08,l=62 m=-51
62,-50,(-1.6816143668162908e-08+1.3511000062477662e-08j),2.1571504596494118e-08,4.653298105565669e-16,-1.6816143668162908e-08,1.3511000062477662e-08,l=62 m=-50
62,-49,(3.786622940305518e-09-3.30632424260534e-08j),3.32793706823916e-08,1.1075165130160256e-15,3.786622940305518e-09,-3.30632424260534e-08,l=62 m=-49
62,-48,(4.68271074074423e-08+1.0661413237202387e-08j),4.80254486742449e-08,2.3064437203625315e-15,4.68271074074423e-08,1.0661413237202387e-08,l=62 m=-48
62,-47,(-3.4527598863745997e-10-5.1330108323773154e-08j),5.1331269573609965e-08,2.6348992360386163e-15,-3.4527598863745997e-10,-5.1330108323773154e-08,l=62 m=-47
62,-46,(1.751272336028771e-07+8.597205982625776e-10j),1.7512934382593844e-07,3.0670287068903765e-14,1.751272336028771e-07,8.597205982625776e-10,l=62 m=-46
62,-45,(3.549512558768189e-09+4.525471932726712e-09j),5.75142900666872e-09,3.307893561875034e-17,3.549512558768189e-09,4.525471932726712e-09,l=62 m=-45
62,-44,(-1.7626060713896944e-07-9.27698170343197e-09j),1.7650457223121428e-07,3.115386401852394e-14,-1.7626060713896944e-07,-9.27698170343197e-09,l=62 m=-44
62,-43,(-3.0797566543151286e-09+4.87847042557412e-09j),5.769261195595121e-09,3.3284374742999646e-17,-3.0797566543151286e-09,4.87847042557412e-09,l=62 m=-43
62,-42,(-1.514813083131562e-07-1.901414003776e-08j),1.5266998490089998e-07,2.3308124289641026e-14,-1.514813083131562e-07,-1.901414003776e-08,l=62 m=-42
62,-41,(-7.817267679937004e-10+4.333212029218014e-08j),4.333917103217097e-08,1.8782837457557677e-15,-7.817267679937004e-10,4.333212029218014e-08,l=62 m=-41
62,-40,(3.7422002783894946e-07-9.695513151033091e-09j),3.7434560530483853e-07,1.4013463221104597e-13,3.7422002783894946e-07,-9.695513151033091e-09,l=62 m=-40
62,-39,(-2.3123575885877015e-09-3.0684935691148546e-08j),3.077193975015909e-08,9.46912275987421e-16,-2.3123575885877015e-09,-3.0684935691148546e-08,l=62 m=-39
62,-38,(2.150564807777127e-07-1.1370936215968089e-08j),2.1535688545974642e-07,4.637858811492234e-14,2.150564807777127e-07,-1.1370936215968089e-08,l=62 m=-38
62,-37,(4.685064943245699e-09+2.6181674254034317e-08j),2.6597554403869413e-08,7.074299002667932e-16,4.685064943245699e-09,2.6181674254034317e-08,l=62 m=-37
62,-36,(-1.1333502495738839e-07-2.044828149376958e-08j),1.1516492564205602e-07,1.3262960098140292e-14,-1.1333502495738839e-07,-2.044828149376958e-08,l=62 m=-36
62,-35,(1.5468138395901013e-09+1.5473455032112367e-08j),1.5550576956664695e-08,2.41820443685151e-16,1.5468138395901013e-09,1.5473455032112367e-08,l=62 m=-35
62,-34,(1.2034289757132958e-07-1.1733379691047742e-08j),1.2091354429855165e-07,1.462008519483781e-14,1.2034289757132958e-07,-1.1733379691047742e-08,l=62 m=-34
62,-33,(-1.316666511150193e-09-5.0590595363457417e-08j),5.06077261881095e-08,2.561141949930664e-15,-1.316666511150193e-09,-5.0590595363457417e-08,l=62 m=-33
62,-32,(-8.311860538869511e-08-3.210851290200781e-08j),8.910476509446629e-08,7.939659162540017e-15,-8.311860538869511e-08,-3.210851290200781e-08,l=62 m=-32
62,-31,(-4.652984058814383e-09-2.4317401094699085e-08j),2.4758559260426545e-08,6.12986256652053e-16,-4.652984058814383e-09,-2.4317401094699085e-08,l=62 m=-31
62,-30,(4.991027671899839e-07-2.3998188324110286e-08j),4.996793824639343e-07,2.496794852595387e-13,4.991027671899839e-07,-2.3998188324110286e-08,l=62 m=-30
62,-29,(-4.043807109637652e-09-2.1734812365128612e-08j),2.2107791488235625e-08,4.887544444873036e-16,-4.043807109637652e-09,-2.1734812365128612e-08,l=62 m=-29
62,-28,(2.2894542403254276e-07+1.058155836566437e-09j),2.289478693484944e-07,5.241712687921526e-14,2.2894542403254276e-07,1.058155836566437e-09,l=62 m=-28
62,-27,(-1.0779169737798694e-08-6.098979734145085e-08j),6.193501336067928e-08,3.835945879987521e-15,-1.0779169737798694e-08,-6.098979734145085e-08,l=62 m=-27
62,-26,(-1.3660375829983898e-08-9.98263318451069e-09j),1.6919185356065533e-08,2.862588331129024e-16,-1.3660375829983898e-08,-9.98263318451069e-09,l=62 m=-26
62,-25,(-7.105527040314903e-09+6.962533539978167e-08j),6.998696910177449e-08,4.898175844052737e-15,-7.105527040314903e-09,6.962533539978167e-08,l=62 m=-25
62,-24,(8.442514113051951e-07-2.7687873147240828e-08j),8.447053118160388e-07,7.135270638102313e-13,8.442514113051951e-07,-2.7687873147240828e-08,l=62 m=-24
62,-23,(-6.14755406271536e-09-2.8509348763704657e-08j),2.9164625625654037e-08,8.505753878845561e-16,-6.14755406271536e-09,-2.8509348763704657e-08,l=62 m=-23
62,-22,(-5.1139980553914344e-08-1.6112850099026395e-08j),5.361829491291598e-08,2.874921549368432e-15,-5.1139980553914344e-08,-1.6112850099026395e-08,l=62 m=-22
62,-21,(-7.413508131918051e-09+2.6092311034248976e-08j),2.7125058487125996e-08,7.3576879793000605e-16,-7.413508131918051e-09,2.6092311034248976e-08,l=62 m=-21
62,-20,(1.0573812614350462e-06+2.114826384552796e-08j),1.0575927293139121e-06,1.1185023810976498e-12,1.0573812614350462e-06,2.114826384552796e-08,l=62 m=-20
62,-19,(1.5679915493890925e-09-5.619322241482231e-08j),5.621509443966669e-08,3.160136842860645e-15,1.5679915493890925e-09,-5.619322241482231e-08,l=62 m=-19
62,-18,(1.0634881253451508e-06-2.771511089504819e-09j),1.063491736697499e-06,1.1310146740238626e-12,1.0634881253451508e-06,-2.771511089504819e-09,l=62 m=-18
62,-17,(6.935531145842027e-09+6.980045958767566e-09j),9.83984928042357e-09,9.682263386145226e-17,6.935531145842027e-09,6.980045958767566e-09,l=62 m=-17
62,-16,(1.9907315233248253e-07+2.771456899831505e-08j),2.0099307777720646e-07,4.039821731435416e-14,1.9907315233248253e-07,2.771456899831505e-08,l=62 m=-16
62,-15,(9.861740303979067e-09-3.43952663188429e-08j),3.578111606654066e-08,1.2802882669672539e-15,9.861740303979067e-09,-3.43952663188429e-08,l=62 m=-15
62,-14,(-5.7249338736184075e-08-4.052378384621074e-09j),5.73925827638249e-08,3.2939085563024908e-15,-5.7249338736184075e-08,-4.052378384621074e-09,l=62 m=-14
62,-13,(1.105341126750479e-08-6.2418672523567886e-09j),1.2694046141583303e-08,1.6113880744464596e-16,1.105341126750479e-08,-6.2418672523567886e-09,l=62 m=-13
62,-12,(2.490418447001957e-06+3.9990647267825125e-09j),2.490421657809442e-06,6.20220003368633e-12,2.490418447001957e-06,3.9990647267825125e-09,l=62 m=-12
62,-11,(1.0680156332698475e-08+7.469370760277724e-08j),7.54534008162658e-08,5.693215694740061e-15,1.0680156332698475e-08,7.469370760277724e-08,l=62 m=-11
62,-10,(7.634426327743564e-07+1.4693896886404783e-11j),7.634426329157623e-07,5.828446537533513e-13,7.634426327743564e-07,1.4693896886404783e-11,l=62 m=-10
62,-9,(6.688439748763414e-09-2.3656203607837922e-08j),2.4583555385833074e-08,6.043511954083223e-16,6.688439748763414e-09,-2.3656203607837922e-08,l=62 m=-9
62,-8,(1.81856414084268e-06-1.3385561815500636e-08j),1.8186134024646337e-06,3.307354707623992e-12,1.81856414084268e-06,-1.3385561815500636e-08,l=62 m=-8
62,-7,(3.748596505467383e-09+3.0905730982334164e-08j),3.1132237043187434e-08,9.692161833132118e-16,3.748596505467383e-09,3.0905730982334164e-08,l=62 m=-7
62,-6,(-5.693258954793348e-07+1.0188967846136478e-08j),5.694170618528356e-07,3.24235790329116e-13,-5.693258954793348e-07,1.0188967846136478e-08,l=62 m=-6
62,-5,(3.763150875361973e-11-4.71834054759017e-08j),4.718342048255724e-08,2.226275168433802e-15,3.763150875361973e-11,-4.71834054759017e-08,l=62 m=-5
62,-4,(9.048213354605664e-07+1.5040012936445072e-08j),9.049463249794274e-07,8.189278510937714e-13,9.048213354605664e-07,1.5040012936445072e-08,l=62 m=-4
62,-3,(-2.6548241996907526e-09-6.40003554928951e-08j),6.405539473571458e-08,4.103093594748211e-15,-2.6548241996907526e-09,-6.40003554928951e-08,l=62 m=-3
62,-2,(-1.963435418105364e-07-1.1405515996379764e-08j),1.966745336993316e-07,3.8680872205849523e-14,-1.963435418105364e-07,-1.1405515996379764e-08,l=62 m=-2
62,-1,(-1.3258022229934187e-09+6.869406779652315e-09j),6.996177602007219e-09,4.8946501038827477e-17,-1.3258022229934187e-09,6.869406779652315e-09,l=62 m=-1
62,0,(-1.699266830812178e-06+0j),1.699266830812178e-06,2.8875077622984628e-12,-1.699266830812178e-06,0.0,l=62 m=0
62,1,(1.3258022229933982e-09+6.869406779652337e-09j),6.996177602007237e-09,4.8946501038827735e-17,1.3258022229933982e-09,6.869406779652337e-09,l=62 m=1
62,2,(-1.9634354181087555e-07+1.1405515996368005e-08j),1.9667453369966952e-07,3.8680872205982443e-14,-1.9634354181087555e-07,1.1405515996368005e-08,l=62 m=2
62,3,(2.654824199690751e-09-6.40003554928952e-08j),6.405539473571469e-08,4.103093594748225e-15,2.654824199690751e-09,-6.40003554928952e-08,l=62 m=3
62,4,(9.048213354605453e-07-1.504001293645263e-08j),9.049463249794062e-07,8.189278510937331e-13,9.048213354605453e-07,-1.504001293645263e-08,l=62 m=4
62,5,(-3.763150875350199e-11-4.7183405475901716e-08j),4.718342048255725e-08,2.226275168433803e-15,-3.763150875350199e-11,-4.7183405475901716e-08,l=62 m=5
62,6,(-5.693258954793136e-07-1.0188967846137197e-08j),5.694170618528144e-07,3.2423579032909187e-13,-5.693258954793136e-07,-1.0188967846137197e-08,l=62 m=6
62,7,(-3.74859650546743e-09+3.0905730982334184e-08j),3.113223704318746e-08,9.692161833132135e-16,-3.74859650546743e-09,3.0905730982334184e-08,l=62 m=7
62,8,(1.8185641408426855e-06+1.338556181550085e-08j),1.8186134024646392e-06,3.3073547076240118e-12,1.8185641408426855e-06,1.338556181550085e-08,l=62 m=8
62,9,(-6.688439748763297e-09-2.365620360783795e-08j),2.4583555385833067e-08,6.04351195408322e-16,-6.688439748763297e-09,-2.365620360783795e-08,l=62 m=9
62,10,(7.634426327743558e-07-1.4693896886369848e-11j),7.634426329157617e-07,5.828446537533504e-13,7.634426327743558e-07,-1.4693896886369848e-11,l=62 m=10
62,11,(-1.0680156332698075e-08+7.469370760277728e-08j),7.54534008162658e-08,5.693215694740061e-15,-1.0680156332698075e-08,7.469370760277728e-08,l=62 m=11
62,12,(2.490418447001957e-06-3.999064726782484e-09j),2.490421657809442e-06,6.20220003368633e-12,2.490418447001957e-06,-3.999064726782484e-09,l=62 m=12
62,13,(-1.1053411267504676e-08-6.241867252356782e-09j),1.26940461415832e-08,1.6113880744464335e-16,-1.1053411267504676e-08,-6.241867252356782e-09,l=62 m=13
62,14,(-5.7249338736184075e-08+4.0523783846210675e-09j),5.73925827638249e-08,3.2939085563024908e-15,-5.7249338736184075e-08,4.0523783846210675e-09,l=62 m=14
62,15,(-9.861740303979024e-09-3.4395266318842885e-08j),3.578111606654063e-08,1.2802882669672521e-15,-9.861740303979024e-09,-3.4395266318842885e-08,l=62 m=15
62,16,(1.990731523324824e-07-2.7714568998315184e-08j),2.0099307777720632e-07,4.039821731435411e-14,1.990731523324824e-07,-2.7714568998315184e-08,l=62 m=16
62,17,(-6.935531145842039e-09+6.980045958767603e-09j),9.839849280423604e-09,9.682263386145291e-17,-6.935531145842039e-09,6.980045958767603e-09,l=62 m=17
62,18,(1.063488125345151e-06+2.771511089504853e-09j),1.0634917366974992e-06,1.131014674023863e-12,1.063488125345151e-06,2.771511089504853e-09,l=62 m=18
62,19,(-1.567991549389113e-09-5.619322241482229e-08j),5.621509443966667e-08,3.160136842860643e-15,-1.567991549389113e-09,-5.619322241482229e-08,l=62 m=19
62,20,(1.057381261435046e-06-2.1148263845527948e-08j),1.057592729313912e-06,1.1185023810976494e-12,1.057381261435046e-06,-2.1148263845527948e-08,l=62 m=20
62,21,(7.4135081319179234e-09+2.6092311034248996e-08j),2.7125058487125976e-08,7.35768797930005e-16,7.4135081319179234e-09,2.6092311034248996e-08,l=62 m=21
62,22,(-5.1139980553914384e-08+1.6112850099026395e-08j),5.3618294912916015e-08,2.8749215493684355e-15,-5.1139980553914384e-08,1.6112850099026395e-08,l=62 m=22
62,23,(6.147554062715407e-09-2.8509348763704644e-08j),2.9164625625654037e-08,8.505753878845561e-16,6.147554062715407e-09,-2.8509348763704644e-08,l=62 m=23
62,24,(8.442514113051955e-07+2.768787314724082e-08j),8.447053118160392e-07,7.13527063810232e-13,8.442514113051955e-07,2.768787314724082e-08,l=62 m=24
62,25,(7.105527040314912e-09+6.96253353997817e-08j),6.998696910177451e-08,4.89817584405274e-15,7.105527040314912e-09,6.96253353997817e-08,l=62 m=25
62,26,(-1.3660375829984707e-08+9.98263318451084e-09j),1.691918535606627e-08,2.8625883311292733e-16,-1.3660375829984707e-08,9.98263318451084e-09,l=62 m=26
62,27,(1.0779169737798717e-08-6.098979734145088e-08j),6.193501336067931e-08,3.8359458799875245e-15,1.0779169737798717e-08,-6.098979734145088e-08,l=62 m=27
62,28,(2.2894542403255438e-07-1.058155836572072e-09j),2.2894786934850606e-07,5.2417126879220604e-14,2.2894542403255438e-07,-1.058155836572072e-09,l=62 m=28
62,29,(4.043807109637646e-09-2.1734812365128612e-08j),2.2107791488235625e-08,4.887544444873036e-16,4.043807109637646e-09,-2.1734812365128612e-08,l=62 m=29
62,30,(4.991027671898014e-07+2.399818832422643e-08j),4.996793824637577e-07,2.496794852593622e-13,4.991027671898014e-07,2.399818832422643e-08,l=62 m=30
62,31,(4.6529840588142474e-09-2.431740109469914e-08j),2.4758559260426575e-08,6.129862566520545e-16,4.6529840588142474e-09,-2.431740109469914e-08,l=62 m=31
62,32,(-8.311860538869511e-08+3.210851290200781e-08j),8.910476509446629e-08,7.939659162540017e-15,-8.311860538869511e-08,3.210851290200781e-08,l=62 m=32
62,33,(1.3166665111502928e-09-5.0590595363457496e-08j),5.060772618810958e-08,2.561141949930672e-15,1.3166665111502928e-09,-5.0590595363457496e-08,l=62 m=33
62,34,(1.2034289757146815e-07+1.173337969107674e-08j),1.2091354429869238e-07,1.4620085194871845e-14,1.2034289757146815e-07,1.173337969107674e-08,l=62 m=34
62,35,(-1.5468138395900231e-09+1.5473455032112384e-08j),1.5550576956664705e-08,2.418204436851513e-16,-1.5468138395900231e-09,1.5473455032112384e-08,l=62 m=35
62,36,(-1.1333502495739406e-07+2.0448281493758983e-08j),1.1516492564205971e-07,1.3262960098141143e-14,-1.1333502495739406e-07,2.0448281493758983e-08,l=62 m=36
62,37,(-4.685064943245711e-09+2.618167425403432e-08j),2.6597554403869423e-08,7.074299002667937e-16,-4.685064943245711e-09,2.618167425403432e-08,l=62 m=37
62,38,(2.1505648077771446e-07+1.1370936215966402e-08j),2.153568854597481e-07,4.637858811492306e-14,2.1505648077771446e-07,1.1370936215966402e-08,l=62 m=38
62,39,(2.3123575885877325e-09-3.068493569114854e-08j),3.077193975015908e-08,9.469122759874206e-16,2.3123575885877325e-09,-3.068493569114854e-08,l=62 m=39
62,40,(3.742200278389495e-07+9.695513151032638e-09j),3.743456053048386e-07,1.40134632211046e-13,3.742200278389495e-07,9.695513151032638e-09,l=62 m=40
62,41,(7.81726767993683e-10+4.333212029218018e-08j),4.333917103217101e-08,1.878283745755771e-15,7.81726767993683e-10,4.333212029218018e-08,l=62 m=41
62,42,(-1.5148130831315616e-07+1.9014140037760063e-08j),1.5266998490089995e-07,2.330812428964102e-14,-1.5148130831315616e-07,1.9014140037760063e-08,l=62 m=42
62,43,(3.079756654315133e-09+4.878470425574123e-09j),5.769261195595126e-09,3.32843747429997e-17,3.079756654315133e-09,4.878470425574123e-09,l=62 m=43
62,44,(-1.762606071389694e-07+9.276981703431976e-09j),1.7650457223121425e-07,3.115386401852393e-14,-1.762606071389694e-07,9.276981703431976e-09,l=62 m=44
62,45,(-3.549512558768189e-09+4.525471932726753e-09j),5.751429006668752e-09,3.307893561875071e-17,-3.549512558768189e-09,4.525471932726753e-09,l=62 m=45
62,46,(1.7512723360287718e-07-8.597205982625232e-10j),1.7512934382593852e-07,3.067028706890379e-14,1.7512723360287718e-07,-8.597205982625232e-10,l=62 m=46
62,47,(3.452759886374751e-10-5.133010832377316e-08j),5.133126957360997e-08,2.634899236038617e-15,3.452759886374751e-10,-5.133010832377316e-08,l=62 m=47
62,48,(4.6827107407442446e-08-1.0661413237202393e-08j),4.8025448674245054e-08,2.306443720362546e-15,4.6827107407442446e-08,-1.0661413237202393e-08,l=62 m=48
62,49,(-3.7866229403055375e-09-3.306324242605337e-08j),3.3279370682391575e-08,1.1075165130160238e-15,-3.7866229403055375e-09,-3.306324242605337e-08,l=62 m=49
62,50,(-1.6816143668162597e-08-1.3511000062477595e-08j),2.1571504596493833e-08,4.653298105565546e-16,-1.6816143668162597e-08,-1.3511000062477595e-08,l=62 m=50
62,51,(-3.959189756299692e-09-2.177206526583576e-08j),2.212912129900779e-08,4.896980094662002e-16,-3.959189756299692e-09,-2.177206526583576e-08,l=62 m=51
62,52,(-1.3866084953322715e-07-2.205450948977927e-08j),1.4040381968490396e-07,1.9713232582111024e-14,-1.3866084953322715e-07,-2.205450948977927e-08,l=62 m=52
62,53,(1.2429653001480482e-09+4.507254511517339e-08j),4.508968048120005e-08,2.033079285896713e-15,1.2429653001480482e-09,4.507254511517339e-08,l=62 m=53
62,54,(-2.0749610874904089e-07-5.4570533371083076e-08j),2.1455204090942202e-07,4.60325782583983e-14,-2.0749610874904089e-07,-5.4570533371083076e-08,l=62 m=54
62,55,(-5.207944864438076e-10+3.941695437994224e-08j),3.942039471501469e-08,1.5539675194875579e-15,-5.207944864438076e-10,3.941695437994224e-08,l=62 m=55
62,56,(-1.450931595063825e-07-2.224157257763789e-08j),1.4678798481575694e-07,2.154671248627089e-14,-1.450931595063825e-07,-2.224157257763789e-08,l=62 m=56
62,57,(-6.3345934600838085e-09-4.608169041322039e-08j),4.651504343375833e-08,2.163649265644424e-15,-6.3345934600838085e-09,-4.608169041322039e-08,l=62 m=57
62,58,(-4.449754931375872e-07+6.692729450481715e-09j),4.450258218581661e-07,1.9804798212053618e-13,-4.449754931375872e-07,6.692729450481715e-09,l=62 m=58
62,59,(-4.8304648154003545e-09+2.0600018339802376e-08j),2.1158784131726827e-08,4.47694145933015e-16,-4.8304648154003545e-09,2.0600018339802376e-08,l=62 m=59
62,60,(-4.422193050213277e-07+1.059365279661641e-07j),4.547311971825465e-07,2.0678046169107198e-13,-4.422193050213277e-07,1.059365279661641e-07,l=62 m=60
62,61,(-3.954079079174624e-09-2.9062403144434526e-09j),4.907236913952986e-09,2.4080974129662824e-17,-3.954079079174624e-09,-2.9062403144434526e-09,l=62 m=61
62,62,(-6.314529742104701e-07+2.901592005151605e-07j),6.949282123232915e-07,4.829252202828457e-13,-6.314529742104701e-07,2.901592005151605e-07,l=62 m=62
63,-63,(-1.5224251108700302e-08+2.515437877494141e-07j),2.520040773026164e-07,6.350605497714306e-14,-1.5224251108700302e-08,2.515437877494141e-07,l=63 m=-63
63,-62,(-5.2125447835635496e-09+2.06823730648936e-08j),2.1329115750918784e-08,4.549311787160918e-16,-5.2125447835635496e-09,2.06823730648936e-08,l=63 m=-62
63,-61,(-1.8777929811443258e-08+1.0078726266611425e-07j),1.0252162193279911e-07,1.0510682963731796e-14,-1.8777929811443258e-08,1.0078726266611425e-07,l=63 m=-61
63,-60,(-5.39009796239133e-09-1.60025983397469e-08j),1.6885979677455654e-08,2.8513630966744534e-16,-5.39009796239133e-09,-1.60025983397469e-08,l=63 m=-60
63,-59,(9.779537616251638e-09+2.4517909096378002e-08j),2.639634865745518e-08,6.967672224459359e-16,9.779537616251638e-09,2.4517909096378002e-08,l=63 m=-59
63,-58,(1.5763547065582323e-09-9.980886854904574e-09j),1.0104602741884276e-08,1.0210299657129523e-16,1.5763547065582323e-09,-9.980886854904574e-09,l=63 m=-58
63,-57,(-1.4353289214567286e-07-1.0618113348746994e-08j),1.4392510364348602e-07,2.0714435458788194e-14,-1.4353289214567286e-07,-1.0618113348746994e-08,l=63 m=-57
63,-56,(1.0557088787487444e-09-4.453884490494161e-08j),4.45513549367818e-08,1.984823226703112e-15,1.0557088787487444e-09,-4.453884490494161e-08,l=63 m=-56
63,-55,(4.1111730665430835e-08-1.7256303028424946e-08j),4.458648217246741e-08,1.9879543925157542e-15,4.1111730665430835e-08,-1.7256303028424946e-08,l=63 m=-55
63,-54,(2.9914172604991847e-09+4.326396088810812e-08j),4.3367255953704993e-08,1.880718888954161e-15,2.9914172604991847e-09,4.326396088810812e-08,l=63 m=-54
63,-53,(8.777897550009341e-08+7.390371921508844e-09j),8.808953477561466e-08,7.759766136984224e-15,8.777897550009341e-08,7.390371921508844e-09,l=63 m=-53
63,-52,(1.2145758120657201e-09+3.4036752860024e-08j),3.405841657590099e-08,1.1599757396576073e-15,1.2145758120657201e-09,3.4036752860024e-08,l=63 m=-52
63,-51,(2.6710164607635365e-08+1.0542364436162975e-08j),2.8715402509312853e-08,8.245743412718509e-16,2.6710164607635365e-08,1.0542364436162975e-08,l=63 m=-51
63,-50,(3.4079457370290642e-09-2.5038813414190403e-08j),2.5269670978015834e-08,6.385562713371757e-16,3.4079457370290642e-09,-2.5038813414190403e-08,l=63 m=-50
63,-49,(-5.8638141453007614e-08+6.698271431189088e-09j),5.901947537236173e-08,3.4832984732288127e-15,-5.8638141453007614e-08,6.698271431189088e-09,l=63 m=-49
63,-48,(-4.840570886963034e-10+2.9217927529674802e-08j),2.9221936971981267e-08,8.539216003944457e-16,-4.840570886963034e-10,2.9217927529674802e-08,l=63 m=-48
63,-47,(-3.0252467348695246e-08+3.2707997603124546e-10j),3.025423543893636e-08,9.153187619945927e-16,-3.0252467348695246e-08,3.2707997603124546e-10,l=63 m=-47
63,-46,(-1.1662617606946276e-10+1.7298767248710259e-10j),2.0862981516813556e-10,4.3526399777090405e-20,-1.1662617606946276e-10,1.7298767248710259e-10,l=63 m=-46
63,-45,(-5.142219196001203e-08+3.262523519065901e-09j),5.152558476800417e-08,2.6548858856847837e-15,-5.142219196001203e-08,3.262523519065901e-09,l=63 m=-45
63,-44,(-2.1284152126697914e-10-3.561425542572402e-09j),3.567779899105657e-09,1.2729053408462372e-17,-2.1284152126697914e-10,-3.561425542572402e-09,l=63 m=-44
63,-43,(-3.721249870696759e-08+1.0368910591731798e-08j),3.8630096645949417e-08,1.4922843668753924e-15,-3.721249870696759e-08,1.0368910591731798e-08,l=63 m=-43
63,-42,(-5.36732721779428e-09-3.576548843586754e-08j),3.616598352760574e-08,1.3079783645190496e-15,-5.36732721779428e-09,-3.576548843586754e-08,l=63 m=-42
63,-41,(3.5852065415305e-09+1.5319314242159646e-08j),1.573324806883399e-08,2.4753509479546845e-16,3.5852065415305e-09,1.5319314242159646e-08,l=63 m=-41
63,-40,(-9.313666892378345e-10-9.451161154885986e-09j),9.496941143623438e-09,9.019189108544764e-17,-9.313666892378345e-10,-9.451161154885986e-09,l=63 m=-40
63,-39,(-1.8176418076579942e-08+2.7285658108857843e-09j),1.8380077406772718e-08,3.378272454789569e-16,-1.8176418076579942e-08,2.7285658108857843e-09,l=63 m=-39
63,-38,(-1.3287655027052036e-09-2.0554991731949332e-08j),2.0597895593037773e-08,4.242733028616849e-16,-1.3287655027052036e-09,-2.0554991731949332e-08,l=63 m=-38
63,-37,(-1.6561521520758565e-08+2.214222054283593e-08j),2.7650712932040914e-08,7.645619256501347e-16,-1.6561521520758565e-08,2.214222054283593e-08,l=63 m=-37
63,-36,(2.609652845216256e-09-5.560355690955937e-08j),5.5664762902280935e-08,3.098565828967152e-15,2.609652845216256e-09,-5.560355690955937e-08,l=63 m=-36
63,-35,(-8.585580859149724e-09+2.0720827907628057e-09j),8.832085018882771e-09,7.800572578077348e-17,-8.585580859149724e-09,2.0720827907628057e-09,l=63 m=-35
63,-34,(1.02419453069509e-08+8.626084228439799e-09j),1.3390547889713526e-08,1.7930677278671139e-16,1.02419453069509e-08,8.626084228439799e-09,l=63 m=-34
63,-33,(1.3810488212716254e-07+1.8225962355061043e-08j),1.3930234804598794e-07,1.940514417112556e-14,1.3810488212716254e-07,1.8225962355061043e-08,l=63 m=-33
63,-32,(3.774798536684506e-09-2.296846768034099e-08j),2.3276589345851856e-08,5.417996115754242e-16,3.774798536684506e-09,-2.296846768034099e-08,l=63 m=-32
63,-31,(-3.685231231896314e-07+2.670433176994259e-09j),3.685327984573327e-07,1.35816423538793e-13,-3.685231231896314e-07,2.670433176994259e-09,l=63 m=-31
63,-30,(4.691595201274092e-09-2.441961086213941e-08j),2.4866211215039077e-08,6.183284601909351e-16,4.691595201274092e-09,-2.441961086213941e-08,l=63 m=-30
